Name,Input List,Start Frame,Area AVG,Area STD,RG AVG,RG STD,RDF Peak,Coordination at Minimum
polymerA1,"[(1, 'E4'), (2, 'E4'), (3, 'E4'), (4, 'E4'), (5, 'E4'), (6, 'E4'), (7, 'E4'), (8, 'E4'), (9, 'E4'), (10, 'E4'), (11, 'S6'), (12, 'S4'), (13, 'S6'), (14, 'S4'), (15, 'S6'), (16, 'S4'), (17, 'S6'), (18, 'S4'), (19, 'S6'), (20, 'S4')]",830.0,13932.25742455210,320.24571707325800,18.827689307757800,0.130057068049395,1.7723091804126800,3.7731785714285700
polymerA2,"[(1, 'E4'), (2, 'E4'), (3, 'E4'), (4, 'E4'), (5, 'E4'), (6, 'E4'), (7, 'E4'), (8, 'E4'), (9, 'E4'), (10, 'E4'), (11, 'S8'), (12, 'S2'), (13, 'S8'), (14, 'S2'), (15, 'S8'), (16, 'S2'), (17, 'S8'), (18, 'S2'), (19, 'S8'), (20, 'S2')]",830.0,13925.018799355400,271.3695847521060,19.595126277378600,0.0881043389626336,1.8071338771257400,4.246339285714290
polymerA3,"[(1, 'E4'), (2, 'E4'), (3, 'E4'), (4, 'E4'), (5, 'E4'), (6, 'E4'), (7, 'E4'), (8, 'E4'), (9, 'E4'), (10, 'E4'), (11, 'S10'), (12, 'S0'), (13, 'S10'), (14, 'S0'), (15, 'S10'), (16, 'S0'), (17, 'S10'), (18, 'S0'), (19, 'S10'), (20, 'S0')]",830.0,13562.25867408100,260.49973106844200,20.87217034612380,0.207960187933779,1.7634690650932100,4.242928571428570
polymerA4,"[(1, 'E4'), (2, 'E4'), (3, 'E4'), (4, 'E4'), (5, 'E4'), (6, 'E4'), (7, 'E4'), (8, 'E4'), (9, 'E4'), (10, 'E4'), (11, 'S0'), (12, 'S0'), (13, 'S0'), (14, 'S0'), (15, 'S0'), (16, 'S0'), (17, 'S0'), (18, 'S0'), (19, 'S10'), (20, 'S40')]",830.0,12578.201381474800,246.68108329879200,21.968153112956500,0.1967161873565240,1.7606563011279200,3.725571428571430
polymerA5,"[(1, 'E4'), (2, 'E4'), (3, 'E4'), (4, 'E4'), (5, 'E4'), (6, 'E4'), (7, 'E4'), (8, 'E4'), (9, 'E4'), (10, 'E4'), (11, 'S0'), (12, 'S0'), (13, 'S0'), (14, 'S0'), (15, 'S0'), (16, 'S0'), (17, 'S0'), (18, 'S0'), (19, 'S0'), (20, 'S50')]",830.0,12742.920512763300,242.0183639427610,22.440286077771900,0.1628689735218770,1.776059532366390,4.213017857142860
polymerJ1,"[(1, 'E6'), (2, 'S5'), (3, 'E2'), (4, 'S9'), (5, 'S8'), (6, 'E1'), (7, 'S9'), (8, 'S8'), (9, 'S9'), (10, 'E7'), (11, 'E2'), (12, 'E4'), (13, 'S7'), (14, 'S5'), (15, 'S2')]",830.0,15054.98751982420,309.8330321362430,19.607251866204400,0.127845880896946,1.3089702435855400,3.103181818181820
polymerJ10,"[(1, 'S4'), (2, 'E4'), (3, 'S6'), (4, 'S1'), (5, 'S2'), (6, 'E4'), (7, 'S7'), (8, 'E7'), (9, 'E0'), (10, 'S7'), (11, 'S8'), (12, 'E7'), (13, 'E6'), (14, 'S3'), (15, 'S8')]",830.0,15235.466943948000,375.8895249273790,18.1143916961125,0.0829863223155148,1.8034217940695200,4.2584183673469400
polymerJ100,"[(1, 'E2'), (2, 'S9'), (3, 'S6'), (4, 'S1'), (5, 'E7'), (6, 'E3'), (7, 'S0'), (8, 'E9'), (9, 'E0'), (10, 'E0'), (11, 'E9'), (12, 'E2'), (13, 'S6'), (14, 'S1'), (15, 'E6'), (16, 'S2'), (17, 'E2'), (18, 'S9'), (19, 'E4'), (20, 'E0')]",830.0,13493.113405981900,330.4213934319750,17.84058334418710,0.1156775744734900,1.7834871774695300,4.109188311688310
polymerJ101,"[(1, 'S2'), (2, 'S3'), (3, 'S7'), (4, 'S1'), (5, 'S0'), (6, 'S6'), (7, 'E4'), (8, 'S8'), (9, 'S9'), (10, 'S9'), (11, 'E6'), (12, 'S0'), (13, 'S0'), (14, 'E0'), (15, 'E8'), (16, 'E8'), (17, 'S2'), (18, 'S2'), (19, 'E3')]",830.0,13836.229936724900,404.4968659065930,19.17767551967080,0.1292419480418630,1.7661755998775400,3.940566502463060
polymerJ102,"[(1, 'S4'), (2, 'S6'), (3, 'S3'), (4, 'S4'), (5, 'S7'), (6, 'E6'), (7, 'S8'), (8, 'S4'), (9, 'E3'), (10, 'E2'), (11, 'S8'), (12, 'S3'), (13, 'E2'), (14, 'S0'), (15, 'S0'), (16, 'S9'), (17, 'E4'), (18, 'E5'), (19, 'S3')]",830.0,14899.447812571900,357.1262594556760,19.24098984582080,0.1406514579631420,1.4273255065404400,3.348019480519480
